student_id_hash,institution_type,faculty,department,level,entry_mode,age,sex,state_of_origin,residency_status,socioeconomic_band,utme_score,post_utme_score,entry_qualification,prev_semester_gpa,cumulative_cgpa,carryover_courses_count,failed_courses_prev_semester,core_courses_failed_total,course_load_units,continuous_assessment_avg,attendance_rate,library_visits_per_month,lms_logins_per_week,assignment_submission_rate,late_registration_flag,financial_clearance_delay_days,disciplinary_case_flag,counselling_visits_semester,medical_leave_flag,performance_risk
021aee68eaaf4ee596679e234104fcf4,State,Social Sciences,Economics,500,UTME,22,Male,Nasarawa,OnCampus,Middle,288,47.2,SSCE,2.88,3.22,0,0,1,19,40.0,0.57,5,7,0.61,0,0,0,0,0,0
cfafb6a2bc64479fb2e234958343362c,Federal,Arts,Philosophy,300,UTME,16,Male,Delta,OnCampus,Low,249,51.1,SSCE,1.77,1.93,1,2,1,25,40.0,0.58,1,5,0.6,0,5,0,0,0,1
6944b273202348a3b8fc19882f10e3fa,Federal,Engineering,Electrical Engineering,300,UTME,19,Male,Enugu,OffCampus,Middle,224,55.3,SSCE,3.33,3.59,1,0,1,26,40.0,0.57,2,6,0.89,0,1,0,0,0,0
fa9df237ae92420a93b03d11b86233dc,Federal,Social Sciences,Sociology,200,DirectEntry,22,Male,Enugu,OffCampus,Low,172,66.5,HND,2.02,2.12,2,1,2,27,27.0,0.22,5,1,0.5,1,4,0,0,0,0
866d599085ca44258d757ca1f3818170,Federal,Management Sciences,Business Administration,400,UTME,22,Female,Kano,OffCampus,Middle,228,64.2,SSCE,4.13,4.04,0,0,0,24,37.5,0.5,3,6,0.65,0,1,0,0,0,0
a7936c77017b4d978e731c9c7b2e1d57,State,Social Sciences,Sociology,400,DirectEntry,24,Female,Oyo,OnCampus,Middle,192,72.3,ND,3.84,3.49,2,1,3,23,40.0,0.65,4,4,0.89,0,0,0,0,0,0
3fd1c8ceb1a64d0eacb9c35a0bac7ddd,Private,Management Sciences,Business Administration,200,UTME,19,Male,Bayelsa,OffCampus,Middle,277,52.8,SSCE,2.69,3.21,1,0,1,22,40.0,0.55,4,3,0.78,0,0,0,0,0,0
67d3e8fec2b746ce98587c168cfc108e,Federal,Arts,History,500,UTME,22,Female,Enugu,OnCampus,High,164,52.2,SSCE,3.05,3.05,2,2,3,19,38.9,0.46,2,7,0.82,0,1,0,1,0,0
1739c9522c69417a9652cc598d54ce49,State,Sciences,Biochemistry,200,UTME,17,Male,Nasarawa,OffCampus,Middle,233,67.2,SSCE,4.67,4.42,0,0,0,25,40.0,0.98,2,5,0.84,0,1,0,0,0,0
87a8c63720af4854856b9647cf8d20be,State,Engineering,Mechanical Engineering,400,UTME,21,Female,Adamawa,OnCampus,Middle,189,54.0,SSCE,3.07,3.39,1,0,2,19,40.0,0.74,5,3,0.66,0,0,0,0,0,0
2fbeca8170cd4b53ac8ec507541eaa0b,Private,Arts,Philosophy,500,UTME,20,Male,Oyo,OffCampus,Low,220,56.0,SSCE,2.97,3.04,1,1,3,21,40.0,0.6,4,2,0.48,0,2,0,0,0,0
bd764f6f9ffd4dd48659d926ef2e1662,State,Management Sciences,Business Administration,400,UTME,19,Female,Yobe,OnCampus,High,243,43.4,SSCE,4.99,4.83,0,0,0,22,40.0,0.81,7,10,0.85,0,1,0,1,0,0
970489fda5f34119be86b9f477c1c366,Federal,Engineering,Mechanical Engineering,100,UTME,17,Female,Kwara,OnCampus,Middle,256,64.9,SSCE,3.28,3.28,1,0,1,23,35.6,0.6,4,6,0.86,0,0,0,1,0,0
72398bacce6642d7a9d22108e5fb0637,State,Sciences,Biochemistry,300,DirectEntry,24,Male,Taraba,OffCampus,Middle,218,77.4,ND,3.56,3.32,0,0,1,22,32.2,0.48,3,4,0.87,0,3,0,0,1,0
aa06aec765214036acde39e5d434d470,Federal,Social Sciences,Psychology,100,UTME,18,Female,Imo,OffCampus,Middle,247,51.7,SSCE,2.68,2.65,1,1,1,26,32.9,0.69,4,6,0.78,0,0,0,0,0,0
251ee1a2222a40a48e9bd1c9feeb78f9,Private,Sciences,Microbiology,400,UTME,21,Female,Imo,OffCampus,Middle,197,72.2,SSCE,1.85,1.96,2,1,3,17,26.3,0.6,3,6,0.68,0,3,0,0,0,1
9f9d0ca8772243558e4dc7f1204d51a2,Federal,Arts,Philosophy,200,UTME,18,Male,Anambra,OnCampus,Middle,229,61.4,SSCE,2.49,2.9,1,1,1,21,31.7,0.35,3,9,0.97,0,0,0,1,0,0
3ddc284e6cd7471994f8701ebc4e5dff,State,Social Sciences,Psychology,400,DirectEntry,20,Female,Adamawa,OffCampus,Middle,255,44.3,Alevel,3.32,3.23,0,1,1,19,40.0,0.65,3,6,0.47,0,1,0,0,0,0
c11a3468e4244fa996b1b188e3900f49,Federal,Arts,Linguistics,400,DirectEntry,23,Female,Delta,OnCampus,Middle,232,53.1,HND,3.29,3.26,0,0,0,17,29.1,0.67,4,4,0.72,0,0,0,1,0,0
c45f33492ae44e37ad0f03d05800f9f2,Federal,Management Sciences,Banking and Finance,100,UTME,16,Female,Kaduna,OffCampus,Middle,201,52.4,SSCE,1.77,2.12,3,1,4,23,37.3,0.47,0,2,0.45,0,0,0,0,0,1
2224ba5a5cf04cbba22d2a7cc4151172,Private,Social Sciences,Psychology,200,DirectEntry,20,Male,Kano,OffCampus,High,210,58.8,ND,3.62,3.42,0,0,0,23,40.0,0.89,3,2,0.92,0,0,0,0,0,0
4a43c11d4525417199ca02e7aeb3cdc5,State,Social Sciences,Political Science,300,DirectEntry,23,Female,Cross River,OffCampus,Middle,256,66.2,ND,3.2,2.76,1,0,3,22,40.0,0.81,3,8,0.57,0,2,0,0,0,0
72d7e519fc8d4ea98c1f559dc2bf3f28,Federal,Arts,Philosophy,200,DirectEntry,21,Female,Kwara,OnCampus,Middle,182,80.5,ND,2.9,3.13,0,0,0,24,40.0,0.57,2,8,0.82,0,2,0,0,0,0
1ce9d3b9bb5e43ee8231b7cb16008a78,Private,Management Sciences,Accounting,100,DirectEntry,19,Female,Borno,OffCampus,Middle,187,47.7,ND,3.09,3.34,0,0,1,27,40.0,0.61,6,10,0.63,0,2,0,0,0,0
251e398fa86b4e5280691f7c396b985f,Private,Management Sciences,Banking and Finance,100,UTME,16,Male,Ekiti,OnCampus,Middle,241,57.2,SSCE,2.64,2.91,2,1,3,21,40.0,0.55,4,2,0.72,1,3,0,0,0,0
dbfe2d0425ab40e6a41cc63a3e7b915a,Federal,Sciences,Computer Science,200,UTME,18,Male,Borno,OffCampus,Middle,205,53.0,SSCE,1.81,2.4,3,3,3,23,34.7,0.47,2,4,0.6,0,3,0,0,0,1
3f4a4f95b8f44e3c8411c07034cde90b,State,Social Sciences,Psychology,300,UTME,19,Female,Nasarawa,OffCampus,Middle,169,49.3,SSCE,4.27,3.57,0,0,0,24,40.0,0.55,4,8,0.71,0,0,0,1,0,0
fc9c5460c7ed4348b636275695f41af3,State,Sciences,Biochemistry,300,UTME,19,Male,Kano,OffCampus,High,267,63.0,SSCE,3.7,3.86,1,0,1,20,40.0,0.75,5,6,0.79,1,4,0,0,0,0
9869f4dfbacd41338aa5bb53e97d7fc4,State,Management Sciences,Business Administration,100,UTME,19,Male,Ogun,OffCampus,High,182,62.0,SSCE,2.68,2.98,1,0,4,24,35.1,0.83,4,2,0.79,1,2,0,0,0,0
f7d9b8e1c8244ddf81b60bfc1f42316e,Federal,Social Sciences,Economics,200,UTME,17,Male,Akwa Ibom,OnCampus,Middle,213,43.9,SSCE,3.39,3.78,0,0,0,28,40.0,0.86,1,4,0.72,0,0,0,0,0,0
ad94ccc634ea4ede94fa18c7902a3e7e,Federal,Engineering,Civil Engineering,200,DirectEntry,22,Female,Imo,OnCampus,Low,198,62.2,ND,2.69,2.83,0,0,1,23,35.5,0.68,4,10,0.77,0,3,0,1,0,0
294a19293c8340bc92daa272810b62e2,Private,Sciences,Mathematics,200,UTME,19,Male,Yobe,OffCampus,Middle,210,49.9,SSCE,2.37,2.61,1,1,1,22,40.0,0.27,1,7,0.78,0,1,0,0,0,0
258ca08fc61441d9b0da571acaf33b23,Private,Engineering,Chemical Engineering,400,Transfer,24,Female,Akwa Ibom,OffCampus,Middle,189,62.1,ND,2.79,2.29,0,0,1,17,25.3,0.31,3,4,0.54,0,3,0,0,0,0
c549d0a0688e4f8188cbb7c3bf559643,State,Arts,English,200,UTME,19,Female,Imo,OffCampus,Middle,245,74.7,SSCE,2.65,3.09,1,1,2,20,40.0,0.74,3,4,0.94,0,0,0,0,0,0
8dd3c622c8624427b32b1c1a7042d66d,Private,Sciences,Computer Science,300,UTME,21,Female,Adamawa,OffCampus,High,224,66.6,SSCE,3.02,3.56,0,0,0,20,40.0,0.85,7,2,0.82,0,1,0,0,0,0
3c92bcd5ebec449798974c478bcf8a5d,State,Sciences,Mathematics,400,UTME,21,Female,Bayelsa,OffCampus,Low,254,63.8,SSCE,4.06,3.87,0,0,0,23,40.0,0.75,8,8,0.68,0,0,0,0,0,0
4b82c0f10bf745eeaaf7a94af98d5592,State,Management Sciences,Banking and Finance,300,DirectEntry,23,Male,Kaduna,OffCampus,Low,199,56.7,ND,2.77,2.81,2,0,4,20,25.9,0.54,4,6,0.73,1,0,0,1,0,0
e80ce3b899e74743b1489410fe2b1dbe,State,Arts,English,300,UTME,18,Female,Benue,OffCampus,High,295,62.7,SSCE,4.12,4.2,0,0,0,26,40.0,0.88,10,5,0.92,0,3,0,1,0,0
f7936842223a4014ab6dcdb878a5e556,State,Sciences,Physics,100,UTME,16,Male,Kano,OnCampus,High,153,67.6,SSCE,2.82,2.62,1,0,2,27,40.0,0.65,2,2,0.71,0,3,0,0,0,0
520439300f7740dbbc4eb522a457886d,State,Engineering,Electrical Engineering,100,UTME,18,Female,Sokoto,OnCampus,Middle,165,66.6,SSCE,2.32,2.27,6,1,8,25,34.6,0.66,1,2,0.63,1,6,0,0,0,1
f5a919104df74a5fa04c512d7afb6aed,Federal,Management Sciences,Banking and Finance,100,UTME,19,Male,Borno,OffCampus,Low,281,61.0,SSCE,2.52,2.54,2,0,2,27,27.8,0.33,7,10,0.14,1,4,0,0,0,1
a767cd3d843f4a42a7ceb404d5c5ed52,State,Arts,History,400,UTME,22,Female,Anambra,OnCampus,Middle,237,64.2,SSCE,2.34,2.83,2,2,3,19,40.0,0.62,2,4,0.51,0,0,0,0,0,0
af2e9a26635242f18252bdb808165ce6,Federal,Social Sciences,Economics,400,DirectEntry,23,Female,Oyo,OnCampus,Middle,232,48.8,Alevel,1.8,2.38,1,3,5,24,40.0,0.75,1,2,0.7,0,0,1,0,0,0
3065a86dbcde44e48581c734dab0a565,Federal,Engineering,Electrical Engineering,100,UTME,20,Male,Kaduna,OnCampus,Middle,235,54.7,SSCE,3.95,4.2,0,0,0,23,40.0,0.78,7,9,0.63,0,1,0,0,0,0
18a287273f0e483ebc9048a43a733703,State,Engineering,Mechanical Engineering,100,UTME,17,Female,Plateau,OffCampus,Low,240,69.1,SSCE,2.89,3.27,0,0,1,19,40.0,0.74,6,4,0.76,0,3,0,0,0,0
9e5078ab9cc047cfbc6cbf966f03254e,Federal,Sciences,Physics,200,UTME,20,Male,Edo,OffCampus,Low,230,70.4,SSCE,3.01,2.92,0,0,0,27,40.0,0.6,1,8,0.78,1,3,0,0,0,0
fad84ab2126f4dbab082c8b336e6b8ec,Federal,Arts,English,300,Transfer,22,Male,Lagos,OffCampus,Middle,186,62.9,HND,3.14,3.77,0,0,2,26,40.0,0.69,7,6,0.72,0,3,0,0,0,0
e7939d92d198458fa2751cc946a1fe22,State,Sciences,Mathematics,300,UTME,22,Male,Sokoto,OnCampus,Middle,249,76.8,SSCE,2.3,2.46,3,1,4,25,39.7,0.71,3,2,0.37,0,1,0,0,0,0
9e509631578b4b0a903d279c9de1acd2,Private,Sciences,Physics,400,UTME,21,Male,Benue,OffCampus,Middle,243,67.1,SSCE,3.01,3.07,1,0,2,19,40.0,0.53,1,1,0.57,1,1,0,0,0,0
fe0d99552dc7492c81158e11631565cd,Federal,Arts,Linguistics,400,UTME,20,Female,Osun,OffCampus,Middle,270,59.7,SSCE,4.38,4.39,0,0,0,16,40.0,0.65,7,7,0.89,0,0,0,0,0,0
6180c858947842bf8d716e250f2ed66a,Federal,Management Sciences,Banking and Finance,200,UTME,17,Female,Lagos,OffCampus,Low,282,49.8,SSCE,3.32,3.18,2,0,2,25,39.0,0.56,2,8,0.86,1,1,0,0,0,0
7bf0ec79373e437ba19c45a13115f3e9,Federal,Arts,English,300,UTME,22,Male,Osun,OffCampus,Middle,232,76.4,SSCE,4.32,4.43,0,0,0,25,40.0,0.75,6,10,0.5,0,0,0,0,0,0
76b21b28091748179e554dd4c0d66889,State,Social Sciences,Economics,300,UTME,21,Female,Benue,OffCampus,High,177,69.7,SSCE,3.07,3.3,0,0,3,25,40.0,0.44,8,7,0.7,0,0,0,1,0,0
3aa9677e06bb43279bb992509908a488,State,Social Sciences,Psychology,200,UTME,20,Female,Jigawa,OffCampus,Middle,282,80.0,SSCE,4.52,4.08,1,0,1,25,40.0,0.8,2,5,0.56,0,2,0,1,0,0
ec47c64696a041289e03d60d1137715b,Federal,Engineering,Civil Engineering,400,UTME,25,Female,Bauchi,OffCampus,Middle,184,83.7,SSCE,3.43,3.54,0,0,0,23,40.0,0.63,7,6,0.73,0,0,0,1,0,0
02d0cec1c5c7413f810e48083b94c61e,State,Engineering,Civil Engineering,100,UTME,18,Male,Yobe,OnCampus,Middle,232,49.1,SSCE,3.58,3.08,0,2,0,19,37.5,0.71,3,4,0.65,1,4,0,1,0,0
d86fecb116b540f18588ad0466e3066e,Federal,Social Sciences,Political Science,400,Transfer,21,Female,Akwa Ibom,OffCampus,High,211,49.2,HND,2.68,2.79,1,0,2,21,40.0,0.32,4,3,0.98,0,2,0,1,0,0
42fdc537c39e4ff0bd4f49a398a3be26,Federal,Engineering,Chemical Engineering,400,UTME,21,Male,Akwa Ibom,OffCampus,Middle,205,33.4,SSCE,2.85,2.86,1,0,2,16,36.0,0.69,3,7,0.58,0,0,0,0,0,0
23f74565c8aa432f9ac95e42e11a28d8,Private,Social Sciences,Psychology,400,UTME,20,Female,Rivers,OffCampus,Middle,247,71.2,SSCE,2.57,2.62,1,1,2,22,40.0,0.72,5,3,0.78,0,3,0,0,0,0
746a613d033c4727866f1ac2d0ddb1fc,Federal,Management Sciences,Business Administration,300,UTME,19,Female,Edo,OffCampus,Middle,229,68.6,SSCE,3.11,3.03,1,1,2,18,40.0,0.66,2,4,0.81,0,0,0,0,0,0
a2d6fad338e444ff88cdd108a87cd767,Federal,Management Sciences,Accounting,200,UTME,18,Female,Kwara,OnCampus,Low,238,63.0,SSCE,2.86,3.01,2,1,3,25,40.0,0.6,3,3,0.64,1,3,0,2,0,0
83689e80680d4d5da94d0feace709726,Federal,Sciences,Biochemistry,400,UTME,20,Male,Edo,OffCampus,Middle,191,49.7,SSCE,3.81,3.78,0,0,0,24,40.0,0.78,6,3,0.75,0,1,0,0,0,0
ecab0e23d8c041c8957a39d36defb5bd,State,Engineering,Mechanical Engineering,400,UTME,19,Male,Lagos,OnCampus,Middle,214,61.1,SSCE,3.85,3.31,0,0,0,17,37.9,0.78,2,3,0.69,0,0,0,0,0,0
fb45db132fe447449e39e9cb8e8ea487,Private,Sciences,Computer Science,300,UTME,22,Female,Borno,OnCampus,High,193,63.8,SSCE,4.63,4.26,0,0,0,21,40.0,0.79,4,8,0.67,0,0,0,0,0,0
41ada55744f64d70aa972fdf228b73fc,Private,Engineering,Mechanical Engineering,400,UTME,21,Male,Kaduna,OffCampus,Middle,213,69.8,SSCE,2.16,1.79,2,1,3,16,33.9,0.55,3,4,0.44,0,1,0,1,0,0
53ce14553a5041ee9c567660080a7c70,Federal,Engineering,Civil Engineering,200,UTME,19,Male,Katsina,OffCampus,Low,216,64.7,SSCE,1.75,2.22,2,1,3,26,35.1,0.72,3,4,0.54,0,0,0,1,0,0
ffe51ce16b0b4816beca0582525a28e8,Federal,Sciences,Biochemistry,300,UTME,21,Female,Enugu,OffCampus,Middle,285,68.6,SSCE,2.77,3.18,1,0,2,26,40.0,0.71,6,3,0.52,1,4,0,0,0,0
124ff02bb0104b6bbe92835bc35334e7,State,Arts,English,400,DirectEntry,22,Female,Delta,OnCampus,Middle,211,60.8,ND,3.86,3.78,1,0,1,16,40.0,0.58,3,5,0.67,0,1,0,0,0,0
d5ca0b342f4e4a38837f40c03100040e,Federal,Social Sciences,Sociology,200,UTME,19,Male,Bayelsa,OnCampus,Middle,146,73.8,SSCE,2.81,2.54,1,3,2,24,35.1,0.71,0,6,0.6,1,1,0,0,0,0
0594630380c34d60a2e099aff807cf94,Private,Management Sciences,Banking and Finance,300,UTME,21,Male,Nasarawa,OffCampus,Low,269,68.3,SSCE,2.2,2.38,2,0,6,25,27.1,0.52,2,5,0.63,0,2,0,1,0,0
a2f4a4436cd649e39fe758f965753b92,State,Sciences,Computer Science,500,UTME,22,Female,Benue,OffCampus,Low,236,50.1,SSCE,2.63,2.87,0,0,0,14,40.0,0.59,2,9,0.72,0,3,0,0,0,0
01beb6ee510c44cd913cc623919654f8,Federal,Sciences,Physics,400,UTME,22,Male,Edo,OffCampus,Middle,215,75.9,SSCE,2.82,2.33,2,0,2,20,39.0,0.55,2,5,0.58,1,1,0,0,0,0
b1df98ae1e454c0eb7e920c0b8f30e87,State,Engineering,Mechanical Engineering,400,DirectEntry,24,Male,Enugu,OffCampus,Middle,205,74.3,Alevel,2.4,2.16,0,2,1,17,40.0,0.63,1,6,0.48,0,0,0,1,0,0
eff2cc2e4a9e4ababfe5a5ef31b536d0,Federal,Sciences,Mathematics,200,UTME,19,Male,Kaduna,OffCampus,High,187,66.7,SSCE,4.4,4.03,0,0,0,28,40.0,0.91,2,6,0.82,1,3,0,0,0,0
f3621ce0914f4a48ab56c59f4ca7a38a,Federal,Sciences,Mathematics,500,UTME,22,Male,Nasarawa,OffCampus,Low,288,64.8,SSCE,2.95,3.1,1,0,2,18,40.0,0.61,4,7,0.78,0,3,0,0,0,1
94a0816ecd2e458cbab7175e2ae94728,State,Management Sciences,Accounting,100,UTME,20,Female,Imo,OffCampus,Middle,222,78.6,SSCE,2.94,3.12,1,0,2,23,40.0,0.82,2,1,0.61,0,0,0,0,0,0
6506624f06ec46969417982eaf9ac384,State,Sciences,Physics,300,UTME,19,Male,Plateau,OffCampus,Low,159,45.7,SSCE,2.85,2.52,1,0,1,26,40.0,0.57,2,6,0.48,1,2,0,1,0,0
dd52c3f180f442ac8e64460f7ac5e859,State,Sciences,Microbiology,300,DirectEntry,22,Male,Lagos,OffCampus,Middle,231,74.4,Alevel,2.85,2.94,2,0,3,25,40.0,0.76,3,7,0.6,0,1,0,0,0,1
ba3ec75ec81d4758838ade7a8feba729,State,Social Sciences,Economics,400,UTME,22,Male,Oyo,OffCampus,Low,262,57.2,SSCE,2.48,2.69,0,0,0,18,28.0,0.59,6,5,0.61,1,3,0,0,0,0
604cbe7e836148fc83a21f25a04107cd,Private,Social Sciences,Political Science,400,UTME,20,Male,Niger,OffCampus,Middle,225,73.0,SSCE,2.55,2.87,2,0,5,21,33.2,0.53,5,4,0.81,0,1,0,0,0,1
3d1eaaeb3bd4445c9e7ee3059f0ea834,Private,Social Sciences,Psychology,400,UTME,20,Male,Bayelsa,OffCampus,Low,188,63.2,SSCE,2.74,2.92,0,2,0,18,32.6,0.82,7,7,0.75,0,5,0,0,0,1
18687593f9384216a400d6403d6ef368,State,Engineering,Mechanical Engineering,300,UTME,20,Female,Yobe,OffCampus,Middle,185,49.6,SSCE,3.91,3.6,1,0,1,22,40.0,0.59,4,3,0.72,0,0,0,0,0,0
3a08d31fe3374ff5ae8c72062fd765f6,Federal,Management Sciences,Business Administration,200,UTME,18,Female,Ondo,OffCampus,Low,188,57.0,SSCE,2.72,3.25,1,0,1,27,37.2,0.55,2,5,0.95,1,1,0,1,0,0
8a49c45bdfb94d649e638300ad3cef6f,State,Sciences,Biochemistry,300,UTME,18,Male,Kogi,OffCampus,Middle,273,72.2,SSCE,2.86,2.64,0,2,1,26,34.4,0.41,1,3,0.63,0,2,0,0,0,1
1ca9a62f1c744cc3b696aa7a9eb9c4b1,Private,Engineering,Chemical Engineering,300,UTME,19,Male,Benue,OffCampus,Low,217,59.9,SSCE,3.19,3.44,0,0,1,26,40.0,0.8,3,5,0.9,0,2,0,0,0,0
677a5cfd6490478c84bd8db552a328c5,Federal,Arts,History,100,UTME,18,Male,Benue,OnCampus,Middle,161,55.8,SSCE,2.87,2.94,1,1,2,23,32.8,0.77,5,5,0.83,0,0,0,0,0,0
15387d1160f1408eacc75ae5df46d340,State,Management Sciences,Accounting,300,UTME,22,Male,Lagos,OnCampus,Middle,233,55.7,SSCE,2.69,2.74,2,0,2,26,40.0,0.62,4,5,0.8,1,1,0,0,0,0
7d281f325f334fb7a82c8fb7623ab43d,Federal,Engineering,Mechanical Engineering,400,UTME,22,Female,Imo,OffCampus,Low,225,68.4,SSCE,2.96,3.04,0,0,0,24,28.5,0.49,7,4,0.71,1,5,0,1,0,0
b631aea1a9144fa58314c5a4fe13cad3,Federal,Social Sciences,Psychology,400,DirectEntry,19,Male,Lagos,OffCampus,Low,204,79.5,ND,3.04,3.14,1,0,3,20,34.4,0.61,3,4,0.69,1,2,0,0,0,0
36396434ce5248e7b04c4466a8862cd7,State,Sciences,Computer Science,400,UTME,22,Female,FCT,OffCampus,Low,184,40.6,SSCE,2.58,2.74,1,0,1,16,39.5,0.54,4,3,0.64,0,5,0,0,0,0
e4ad9098ab5041c29fe706b161b39b2b,Federal,Sciences,Biochemistry,200,UTME,18,Female,Kano,OnCampus,Middle,183,90.0,SSCE,2.87,3.07,0,3,1,21,33.6,0.48,3,2,0.79,0,1,0,0,0,0
3ca8f62286e34687ba350117596fbe8d,State,Sciences,Microbiology,300,UTME,21,Male,Borno,OffCampus,High,258,64.0,SSCE,3.31,2.85,0,2,1,23,40.0,0.53,3,5,0.54,0,1,0,0,0,0
c5c209df17ba4399af8d256eb8c00700,State,Arts,English,100,DirectEntry,19,Female,Benue,OffCampus,Low,229,67.8,ND,4.07,4.06,0,0,0,26,40.0,0.77,0,7,0.72,0,6,0,1,0,0
57761789bfec431d81d3e9dfaa1c9eda,State,Engineering,Mechanical Engineering,200,UTME,19,Male,Akwa Ibom,OnCampus,Middle,237,57.6,SSCE,2.01,2.05,2,4,5,28,40.0,0.43,2,3,0.81,1,1,0,0,0,1
de381e5d3f1c4f51b375498b4749f308,Federal,Arts,History,300,UTME,20,Male,Osun,OnCampus,Middle,229,62.0,SSCE,3.15,3.38,2,1,2,20,40.0,0.67,6,11,0.79,0,0,0,1,0,0
d7964808121c4da6a8eae4613f9f4129,Federal,Sciences,Computer Science,200,UTME,19,Female,Kebbi,OffCampus,Middle,231,63.9,SSCE,3.14,3.28,2,0,2,28,40.0,0.41,5,2,0.82,0,1,0,0,0,0
946accc70cf04cdeab05ea77eb5e5473,State,Management Sciences,Accounting,100,UTME,20,Male,Taraba,OnCampus,Middle,204,51.5,SSCE,3.06,3.28,0,1,0,26,36.2,0.83,6,7,0.52,0,1,0,1,0,0
d6d9fe5f76d94aadb6dc220b11e41179,State,Management Sciences,Banking and Finance,400,UTME,21,Female,Ogun,OffCampus,High,213,53.9,SSCE,2.95,2.68,1,0,1,20,40.0,0.52,6,4,0.58,0,0,0,2,0,0
aa92ded41e344de080f15214b6d176f1,State,Sciences,Mathematics,200,UTME,20,Female,Ogun,OffCampus,Middle,261,73.8,SSCE,3.63,3.89,0,0,0,23,40.0,0.79,4,6,0.79,0,2,0,0,0,0
58d4ecfcd15f4a63b5f4fa949d3fddbf,Private,Sciences,Microbiology,200,UTME,20,Male,Kano,OffCampus,Middle,270,46.5,SSCE,2.44,3.23,1,0,1,24,40.0,0.65,3,4,0.68,0,0,0,0,0,0
b69d1135c3114651bc2485e0478b0a5c,Federal,Sciences,Microbiology,200,DirectEntry,22,Female,Osun,OnCampus,Low,177,66.4,ND,2.04,2.02,2,1,4,26,38.7,0.55,6,1,0.41,0,3,0,0,0,0
0121c6519cb44fce9fb100528ca747a8,Private,Management Sciences,Banking and Finance,300,UTME,18,Male,Taraba,OffCampus,Middle,213,58.3,SSCE,2.27,2.37,1,1,1,25,34.0,0.4,2,2,0.71,0,1,0,2,0,0
9576ede0705f4cceac73ea78337030ae,Federal,Sciences,Computer Science,200,UTME,20,Female,Niger,OffCampus,High,249,52.4,SSCE,3.13,3.34,1,0,2,21,40.0,0.54,5,4,0.85,0,2,1,0,0,0
4f63d5f3436e4fe1a051322100014f5c,Federal,Social Sciences,Sociology,300,UTME,19,Male,Anambra,OffCampus,High,286,81.7,SSCE,2.93,2.61,0,3,2,21,40.0,0.47,4,3,0.59,0,1,0,0,0,0
b8bcb92d11b846eda5b903baf1acdd51,State,Engineering,Mechanical Engineering,300,DirectEntry,24,Male,Lagos,OffCampus,Low,282,52.5,ND,3.29,4.25,0,0,0,19,40.0,0.73,5,8,0.89,1,3,0,0,0,0
b8c40e93fc9541c0982a51428bfe89a4,Federal,Arts,Philosophy,100,DirectEntry,20,Male,Bauchi,OffCampus,Middle,192,50.7,ND,3.98,3.43,0,0,1,27,40.0,0.8,0,6,0.99,0,1,0,0,0,0
7fbee4449dad4be4991e96f449dda165,Federal,Social Sciences,Economics,400,UTME,19,Female,Anambra,OffCampus,Low,265,60.1,SSCE,4.54,4.17,0,0,0,19,40.0,0.77,7,6,0.98,0,1,0,0,0,0
cee89b08c24a4dbca16200117d0135b8,Federal,Social Sciences,Sociology,100,UTME,21,Male,Nasarawa,OffCampus,Middle,222,54.3,SSCE,3.75,3.97,0,1,0,21,39.1,0.59,3,14,0.72,1,1,0,0,0,0
73343c3897cf44bc94c1c1637c6f38f8,Federal,Management Sciences,Business Administration,200,UTME,18,Female,Oyo,OffCampus,Low,257,62.1,SSCE,2.77,2.93,1,1,1,21,29.4,0.6,4,3,0.5,0,4,0,0,0,1
94b68764708a462082a2366f99cd4e11,State,Sciences,Mathematics,100,DirectEntry,22,Male,Benue,OnCampus,Middle,248,63.6,HND,2.87,2.69,0,1,0,19,31.9,0.56,2,0,0.67,0,0,0,0,0,0
bb79cb0b14c7419b98dd841296cd067c,Federal,Management Sciences,Accounting,300,UTME,20,Male,Akwa Ibom,OnCampus,Middle,176,64.3,SSCE,1.48,1.29,4,1,8,22,26.5,0.39,2,1,0.84,1,3,0,2,0,1
ef31938ded524e408396002f883a933a,State,Sciences,Physics,200,UTME,18,Male,Rivers,OffCampus,Low,239,60.8,SSCE,2.58,2.8,0,1,1,26,40.0,0.58,2,10,0.83,1,9,0,0,0,0
11b3783168fc4774bfeeb540e22a0ee5,State,Social Sciences,Psychology,400,UTME,21,Male,Bauchi,OnCampus,Low,255,55.0,SSCE,3.51,4.08,0,0,0,18,40.0,0.8,10,5,0.76,0,4,0,1,0,0
b2a549cf2c5e43ed90d6e15bb26ee428,Federal,Management Sciences,Accounting,200,DirectEntry,20,Female,Adamawa,OffCampus,Low,219,68.4,Alevel,3.19,2.45,1,2,1,23,40.0,0.46,1,8,0.83,0,5,0,1,0,0
a96c3e03cf6841e481e3661a546e0d16,Federal,Social Sciences,Sociology,300,DirectEntry,23,Male,Niger,OffCampus,Middle,211,60.9,HND,3.18,2.85,0,1,2,23,40.0,0.54,2,6,0.82,0,2,0,0,0,0
09855ca18ca14f9186241edfeb4d3226,Private,Arts,English,200,DirectEntry,20,Female,Oyo,OffCampus,Middle,165,57.0,ND,2.45,2.4,1,2,3,23,32.5,0.66,2,6,0.35,0,0,0,1,0,0
543d20119b4142daa90e1f0cf1a62a50,State,Sciences,Physics,100,UTME,17,Female,Kano,OnCampus,Middle,244,76.8,SSCE,3.41,3.35,1,0,1,25,33.8,0.69,3,7,0.85,0,1,0,1,0,0
